編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
844,高雄市衛生自主管理標章認證業者名冊,衛生局,高雄市政府,衛生局,,1,7,54,"編號,業別,業者名稱,地址,有效日期",
845,高雄市輔導成立守望相助組織成果,警察局,高雄市政府,警察局,,1,2,15,守望相助、安全設施,
846,高雄市違反高速公路及快速公路管理,警察局,高雄市政府,警察局,,1,0,15,件數 單位,
847,高雄市居家護理所名單,衛生局,高雄市政府,衛生局,,2,38,80,"編號,機構名稱,行政區,地址,電話",
848,高雄市居家護理合約單位名冊,衛生局,高雄市政府,衛生局,,1,4,27,"項次,行政區,機構名稱,地址,電話",
849,高雄市居家喘息合約單位名冊,衛生局,高雄市政府,衛生局,,1,2,26,"編號,機構名稱,行政區,地址,電話",
850,里長名冊,民政局,高雄市政府,民政局,,2,129,235,區名、里名、里長姓名、聯絡地址、電話及黨籍等資料,
851,紅毛港文化園區-最新消息,文化局,高雄市政府,文化局,,1,11,66,紅毛港文化園區-最新消息,
852,高雄市長照服務申請,衛生局,高雄市政府,衛生局,,0,0,3,,
853,後勁溪後續排水改善工程徵收書圖,水利局,高雄市政府,水利局,,1,6,25,後勁溪後續排水改善工程徵收書圖,
854,高雄市政府警察局執行家戶訪查工作成果統計,警察局,高雄市政府,警察局,,1,0,17,件數 單位,
855,戶政事務所坐標資訊,民政局,高雄市政府,民政局,,1,21,120,戶政事務所名稱、地址、電話、Email、坐標及網址等資料,
856,高雄住宅資訊地圖,都發局,高雄市政府,都發局,,0,0,8,,
857,創造力中心活動訊息,教育局,高雄市政府,教育局,,1,2,12,創造力中心活動訊息,
858,農會名冊,農業局,高雄市政府,農業局,,1,1,16,農會名冊資訊,
859,高雄市公有零售市場行情查詢,經濟發展局,高雄市政府,經濟發展局,,5,424,388,市場名稱、價格表，查詢歷史資料使用：http://edbkcg.kcg.gov.tw/prices/PricesToJson.php?RetailDate=2016/02/03,
860,高雄市教保資源中心,教育局,高雄市政府,教育局,,1,11,33,高雄市教保資源中心網站,
861,就業歧視暨性別工作平等專區,勞工局,高雄市政府,勞工局,,2,9,29,QRCODE,
862,各里資訊,美濃區公所,高雄市政府,美濃區公所,,1,6,19,各里資訊,
863,書表下載,美濃區公所,高雄市政府,美濃區公所,,1,3,11,各課室書表下載,
864,高雄市美濃區公所106年度施政計畫,美濃區公所,高雄市政府,美濃區公所,,1,3,10,施政計畫,
865,高雄市立社教館講座影音專區,教育局,高雄市政府,教育局,,1,5,11,高雄市立社教館講座影音專區網頁,
866,高雄市因應各項災害避難收容場所一覽表,教育局,高雄市政府,教育局,,1,3,44,高雄市因應各項災害避難收容場所一覽表,
867,高雄市「清淨家園社區營造計畫」補（捐）助清冊,都市發展局,高雄市政府,都市發展局,,1,15,38,提供105年度高雄市「清淨家園社區營造計畫」補（捐）助清冊,
868,中區汙水處理廠壘球場地預約,水利局,高雄市政府,水利局,,1,1,8,網路預約,
869,高雄市原民會福利服務據點,原住民事務委員會,高雄市政府,原住民事務委員會,,1,0,13,福利分類、福利標題、縣市、地址、電話、經度、緯度、說明,
870,高雄市原民會旅遊便利GO-行程景點,原住民事務委員會,高雄市政府,原住民事務委員會,,1,7,24,景點名稱、行政區、地址、聯絡人、電話、手機、經度、緯度 ,
871,高雄市原民會旅遊便利GO-特色景點,原住民事務委員會,高雄市政府,原住民事務委員會,,1,1,20,景點名稱、行政區、地址、聯絡人、電話、手機、經度、緯度、備註 ,
872,高雄市原民會旅遊便利GO-旅遊行程,原住民事務委員會,高雄市政府,原住民事務委員會,,1,2,19,行程名稱、行政區、地址、接洽業者、電話、手機,
873,高雄市原民會原住民部落工場,原住民事務委員會,高雄市政府,原住民事務委員會,,1,2,23,工坊名稱、地址、負責人、電話、手機,
874,高雄市原民會族語學習教室,原住民事務委員會,高雄市政府,原住民事務委員會,,1,1,9,地點、區會、行政區、地址、電話、族別、語別,
875,高雄市原民會部落大學課程,原住民事務委員會,高雄市政府,原住民事務委員會,,1,1,11,行政區、教室、課程名稱、起迄日期、授課時間、負責人、電話,
876,高雄市原民會部落大學社區教室,原住民事務委員會,高雄市政府,原住民事務委員會,,1,8,12,行政區、教室、地址,
877,高雄市甲仙區公所106年度提升服務執行計畫,甲仙區公所,高雄市政府,甲仙區公所,,1,3,13,高雄市甲仙區公所106年度提升服務執行計畫,
878,高雄市甲仙區( 106年度 )颱風豪雨期間開放車輛臨時停放處所,甲仙區公所,高雄市政府,甲仙區公所,,1,4,9,高雄市甲仙區( 106年度 )颱風豪雨期間開放車輛臨時停放處所,
879,高雄市教育局人事類法令文件,教育局,高雄市政府,教育局,,1,4,24,高雄市教育局人事相關法規,
880,高雄市立社教館活動剪影,教育局,高雄市政府,教育局,,1,3,12,高雄市立社教館活動剪影,
881,高雄市颱風豪雨期間開放車輛臨時停放處所一覽表,教育局,高雄市政府,教育局,,1,3,22,提供高雄市颱風豪雨期間開放車輛臨時停放處所一覽表,
882,高雄市燕巢區公所場地使用管理規則收費標準表,燕巢區公所,高雄市政府,燕巢區公所,,2,2,12,高雄市燕巢區公所場地使用管理規則收費標準表,
883,鹽埕,鹽埕區公所,高雄市政府,鹽埕區公所,,12,36,45,第一條　為規範本市鹽埕區行政中心場地(以下簡稱本場地)之使用管理，並依規費法第十條第一項規定訂定本規則。　第二條　本規則之主管機關為本市鹽埕區公所。	第三條　本規則所稱本場地，指本市鹽埕區行政中心大禮堂及九樓會議室。第四條　為舉辦政令宣導、文化藝術、學術教育、社教或表演等活動者，得申請使用本場地。第五條　申請使用本場地者，應於使用日十四日前檢附申請書及活動計畫書向主管機關提出申請，其需排演、預演或布置者，應一併提出。主管機關受理前項申請後，應於七日內決定並通知申請人。第六條　前條活動計畫書，應載明下列事項：一、活動名稱。二、活動期間。三、活動內容。四、主管機關指定應記載之其他事項。前項申請文件有欠缺或不符規定而其情形可補正者，主管機關應通知申請人限期補正；屆期未完成補正者，得駁回其申請。,
884,高雄市政府公務人力發展計畫,人事處,高雄市政府,人事處,,1,13,66,提供高雄市政府公務人力發展計畫,
885,湖內區社區資訊,湖內區公所,高雄市政府,湖內區公所,,3,7,19,避難場所資訊,
886,高雄水情e點靈,水利局,高雄市政府,水利局,,0,0,5,,
887,原住民事務委員會資料盤點表,原住民事務委員會,高雄市政府,原住民事務委員會,,1,7,17,資料盤點表,
888,i高雄空大,,高雄市政府,,,0,0,9,,
889,高雄市室內空氣品質管理現況,環境保護局,高雄市政府,環境保護局,,2,43,47,無,
890,高雄iBus,交通局,高雄市政府,交通局,,0,0,7,,
891,高雄市製冰冷藏及凍結概況,海洋局,高雄市政府,海洋局,,2,7,7,統計資料背景說明,
892,愛工作,勞工局,高雄市政府,勞工局,,0,0,11,,
893,役男免役禁役緩徵處理情形表,民政局,高雄市政府,民政局,,1,7,30,"行政區域,合計,免役,禁役,緩徵-專科以上學校學生,緩徵-高級中學及同等學校學生,兵役法第三十五條第一項第二款,",
894,106歲入預算,三民區公所,高雄市政府,三民區公所,,1,4,7,106歲入預算,
895,高雄市家庭收支調查,主計處,高雄市政府,主計處,,1,15,51,高雄市家庭收支調查,
896,高雄市各分局轄區重要指標,警察局,高雄市政府,警察局,,1,1,29,人口數、土地面積、犯罪數,
897,高雄市產業園區簡介,經濟發展局,高雄市政府,經濟發展局,,16,597,106,大社工業區,
898,高雄市工業管線查詢系統,經濟發展局,高雄市政府,經濟發展局,,1,205,99,高雄市工業管線查詢系統,
899,高雄市政府公報閱覽資訊,秘書處,高雄市政府,秘書處,,1,15,69,高雄市政府公報閱覽資訊,
900,訓練就業中心各就業服務站(台)據點,勞工局,高雄市政府,勞工局,,3,48,93,paging>limit	筆數限制offset	開始筆數，以0為第一筆total	總資料筆數sites > siteappid	站台ID識別碼name	站台名稱address	站台地址website_url	站台獨立網址map_url	地圖URLtext_opening	服務時間：多行資料。text_loc	明顯建物：多行資料。text_traffic	交通方式：多行資料。phone1	電話 (一)phone2		電話 (二)fax1	傳真(一)fax2	傳真 (二),
901,自辦身心障礙者職業訓練資訊,勞工局,高雄市政府,勞工局,,1,8,21,目標、對象、招生名額、各職類訓練期程、時數與上課時間、訓練方式、甄試時間及地點、甄試相關規定、開訓日期、訓練地點、報到注意事項、遞補期限、訓練期間學員義務及福利、結訓及發證、其它、各訓練職類班招訓內容,
902,市政創新提案,研究發展考核委員會,高雄市政府,研究發展考核委員會,,2,47,85,提供市政創新提案獲獎提案內容,
903,高雄市獸醫佐執業執照查詢,農業局,高雄市政府,農業局,,1,9,26,提供高雄市獸醫佐執業執照查詢,
904,高雄市機構喘息合約單位名冊,衛生局,高雄市政府,衛生局,,1,4,25,"編號,機構名稱,行政區,地址,電話",
905,高雄市iTaiwan地點與經緯度,研究發展考核委員會,高雄市政府,研究發展考核委員會,,2,187,431,地點與經緯度,
906,仁武區公所資料盤點表,仁武區公所,高雄市政府,仁武區公所,,1,6,19,開放資料盤點,
907,高雄市甲仙區公所106年度施政計畫,甲仙區公所,高雄市政府,甲仙區公所,,1,5,10,高雄市甲仙區公所106年度施政計畫,
908,甲仙區公所-資料盤點表,甲仙區公所,高雄市政府,甲仙區公所,,1,22,31,高雄市甲仙區公所-資料盤點表,
909,工作職缺,勞工局,高雄市政府,勞工局,,1,31,75,區域號碼、職類代碼大類、公司名稱、公司統編、成立時間、公司地址、行業別公司信箱、公司網址、資本額、員工數、負責人、聯絡人、聯絡方式、職缺名稱、工作地址、雇用人數、休假方式、職缺福利、工作內容、學歷要求、學校、科系所、工作型態、計薪方式、雇用期限、兵役限制、工作經驗限制、語文能力、所需駕照、電腦能力、技術證照、應徵方式、攜帶文件、應徵地址、電子信箱、接洽人、電話、電話2、行動電話、傳真、聯絡就業服務中心、職缺類別(大類)、職缺類別(小類)、實際工作縣市、實際工作地區別、供膳、住宿、加班,
910,商店街聯合發展協會會員,經濟發展局,高雄市政府,經濟發展局,,1,8,45,"商圈名稱,姓名,職稱,電話,地址,",
911,106年高雄市土地及建物登記管理,地政局,高雄市政府,地政局,,11,67,126,高雄市土地及建物登記管理,
912,高雄市各區現住人口數年齡分組統計,民政局,高雄市政府,民政局,,8,90,214,區別、性別、總計、0-6歲、0-14歲、15-39歲、40-64歲、15-64歲、20歲以上、65歲以上、70歲以上、100歲以上,
913,高雄市有線電視現況,新聞局,高雄市政府,新聞局,,2,16,33,高雄市有線電視現況,
914,高雄市精神醫療機構,衛生局,高雄市政府,衛生局,,1,8,23,機構名稱、地址、電話,
915,高雄市心理加油站服務據點,衛生局,高雄市政府,衛生局,,1,17,46,機構名稱、地址、電話,
916,高雄市殯葬禮儀服務業許可核准一覽表,民政局,高雄市政府,民政局,,2,33,85,殯葬禮儀服務業者名稱、地址、文號、地址、電話等資料,
917,高雄市產銷履歷清冊,農業局,高雄市政府,農業局,,2,30,94,提供高雄市產銷履歷清冊,
918,高雄防災通,高雄前端社群,高雄市政府,高雄前端社群,,0,0,13,,
919,大寮拷潭公墓南側道路開闢工程,工務局,高雄市政府,工務局,,1,14,48,值,
920,高雄市119,消防局,高雄市政府,消防局,,0,0,6,,
921,高雄市政府2017年預算視覺化,,高雄市政府,,,0,0,8,,
922,高雄市養護查報系統(僅提供機關內部使用),工務局,高雄市政府,工務局,,0,0,8,,
923,高雄市106年公費流感疫苗合約院所名冊,衛生局,高雄市政府,衛生局,,1,31,258,高雄市106年公費流感疫苗合約院所,
924,高雄市政府電子公報API,秘書處,高雄市政府,秘書處,,1,5,23,"com_id,com_unit,com_duty,com_create,typ_id,com_counterpart,com_hits,uni_id,com_phone,com_lower,com_contents,com_status,com_notice,com_sign,com_wordfile,com_statement,com_type,com_number,com_filedate,com_authority,com_title,acc_id,per_id,com_progenitor,com_guid,com_man,com_subject,com_date,com_publish,com_pdffile",
925,基層建設小型工程(區公所),民政局,高雄市政府,民政局,,1,3,8,"StartWorkDate,ProjName,NAME,PlanSEQ,EndLoc,Year,Area,StartLoc,FinishDate",
926,里鄰戶口數與結離婚人數統計,民政局,高雄市政府,民政局,,1,6,12,"VillageName,vilHouseNumber,marryCount,nbHouse,LocaleName,nbHouseNumber,divorseCount,mReport,vilHouse,yReport,house",
927,原住民族別統計,民政局,高雄市政府,民政局,,1,2,7,"a2,a16,type,mReport,yReport,a9,others,a4,a14,LocaleName,a11,a13,a1,a10,a8,a6,a3,total,a12,VillageName,a7,gender,a15,a5",
928,原住民戶口數年終統計,民政局,高雄市政府,民政局,,1,1,3,"FemaleCount,VillageName,MaleCount,HouseCount,People,Type,LocaleName,yReport",
929,原住民人口數統計,民政局,高雄市政府,民政局,,1,19,20,"gender,VillageName,regional,total,LocaleName,mReport,mAborigines,yReport,aborigines,gAborigines",
930,原住民年齡分組統計,民政局,高雄市政府,民政局,,1,2,2,"q70g,q06,mReport,gender,q014,q4064,yReport,VillageName,q100g,q1564,q1539,MasterIdentiifer,q65g,q20g,type,q012,LocaleName",
