編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
805,桃園市政府都市發展局職員異動資料統計報表,都市發展局,桃園市政府,都市發展局,,,170,,"""合計""	""小計""	""辭職""	""免徹職""	""解僱""	""退休(職)""	""資遣""	""死亡""	""其他""	""小計""	""本調機關動""	""調進""	""調出""	""小計""	""考分試發""	""其因他進原用""	""小計""	""出進國修""	""因停案職""	""留停職薪""	""應入征伍""	""復職""	""待命""	""其他""	""備註""",
806,空品淨化區資訊,環境保護局,桃園市政府,環境保護局,,,58,,維護管理、公園名稱、座落位置地址、核定面積,
807,桃園市住宿資料(中),觀光旅遊局,桃園市政府,觀光旅遊局,,,569,,InfoId(序號)、TYWebsite(導覽網網址)、Name(名稱)、Toldescribe(簡述)、Add(地址)、Zipcode(郵遞區號)、Travellinginfo(交通資訊)、Opentime(開放時間)、Px(X座標)、Py(Y座標)、Website(網站)、Parkinginfo(停車資訊)、Remarks(旅遊叮嚀)、Tel(電話)、Fax(傳真)、Changetime(更新時間)、Charge(定價),
808,104年桃園市土地公告現值及公告地價,地政局,桃園市政府,地政局,,,217,,"市,行政區,段小段(地段),地號,當期公告現值(元/平方公尺),公告地價(元/平方公尺)",
809,附屬單位預算作業基金餘絀撥補綜計表(依撥補項目分列),主計處,桃園市政府,主計處,,,34,,項目1、項目2、本年度預算數_金額、本年度預算數_百分比、上年度預算數_金額、上年度預算數_百分比、比較增減_金額、比較增減_百分比,
810,桃園市政府地方稅務局員工人數,地方稅務局,桃園市政府,地方稅務局,,,197,,項目(依年齡，學歷，職等，年資)、總計101年底、男101年底、女101年底、總計102年底、男102年底、女102年底、總計103年底、男103年底、女103年底、總計104年底、男104年底、女104年底,
811,104、105年桃園之美藝術家名單,文化局,桃園市政府,文化局,,,157,,姓名	類別,
812,桃園市急救責任醫院,衛生局,桃園市政府,衛生局,,,361,,醫院名稱、地址、電話、評定分級,
813,桃園市青年創業貸款創業輔導課程費用補貼計畫,青年事務局,桃園市政府,青年事務局,,,78,,機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205,
814,桃園航空城計畫機場園區第3場預備聽證會議實錄,地政局,桃園市政府,地政局,,,460,,桃園航空城計畫機場園區第3場預備聽證會議實錄,
815,桃園市公寓大廈管理委員會清冊(楊梅區),都市發展局,桃園市政府,都市發展局,,,245,,序號、管理委員會、建築物地址,
816,桃園市政府都市發展局職員年齡統計報表,都市發展局,桃園市政府,都市發展局,,,163,,合計	二十九以下	三十至三十九	四十至四十九	五十至五十九	六十至六十五	六十六以上	平均年齡	備註,
817,桃園市各都市計畫-人口數與人口成長率彙整表,都市發展局,桃園市政府,都市發展局,,,510,,編號、都市計畫名稱、現況人口97年、現況人口98年、現況人口99年、現況人口100年、現況人口101年、現況人口102年、人口成長率,
818,桃園市托嬰中心名冊,社會局,桃園市政府,社會局,,,231,,機構類別、機構名稱、負責人、設立日期、服務對象、立案樓層、機構面積_平方公尺、核定床位數、可入住床位數、法規規定之機構收容人力比、地址、聯絡電話、最近1年督考評鑑成績,
819,105年度蘆竹區新舊地號對照資料,地政局,桃園市政府,地政局,,,257,,"舊地號行政區,新地號行政區,舊地段名稱,新地段名稱,舊地號,新地號",
820,淹水潛勢圖(R450),水務局,桃園市政府,水務局,,,12,,雨量,
821,桃園市政府建築管理處職員官等性別統計報表,都市發展局,桃園市政府,都市發展局,,,187,,合計	男	女	合計	男主管	女主管	合計	男非主管	女非主管	備註,
822,桃園市社區照顧關懷據點,社會局,桃園市政府,社會局,,,180,,行政區、服務村里、申請單位名稱、地址、聯絡人、電話、服務起始日_即核定日期、備註,
823,102年房屋稅收稅籍數及實徵數─按里別,地方稅務局,桃園市政府,地方稅務局,,,85,,"項次,中文區別,中文里名,稅籍戶數,實徵稅額(千元)",
824,桃園市105年A1道路交通事故-事故原因統計,警察局,桃園市政府,警察局,,,110,,breau(分局轄區)、class(事故原因)、year(年度)、count(發生件數)、dead(死亡人數)、hurt(受傷人數),
825,桃園市勞動力人口,主計處,桃園市政府,主計處,,,23,,年別、男性、女性,
826,桃園市政府機關通訊錄,人事處,桃園市政府,人事處,,,518,,機關分類、機關名稱、總機、傳真、地址、備註,
827,視聽歌唱業等特定行業清冊,經濟發展局,桃園市政府,經濟發展局,,,0,,公司或商業名稱、統一編號、公司或商業地址、組織種類、營業項目,
828,新訓單位駐地聯絡清冊,民政局,桃園市政府,民政局,,,373,,單位番號、駐地、郵政信箱、總機外線,
829,桃園市104年A1道路交通事故-道路類別統計,警察局,桃園市政府,警察局,,,102,,breau(分局轄區)、road_class(道路類別)、year(年度)、count(發生件數),
830,附屬單位預算營業基金盈虧撥補綜計表(依基金別分列),主計處,桃園市政府,主計處,,,31,,項目1、項目2、項目3、合計_金額、合計_百分比、桃園航空城股份有限公司_金額、桃園航空城股份有限公司_百分比、桃園大眾捷運股份有限公司_金額、桃園大眾捷運股份有限公司_百分比、桃園果菜市場股份有限公司_金額、桃園果菜市場股份有限公司_百分比,
831,桃園市總預算歲出政事別預算總表,主計處,桃園市政府,主計處,,,86,,款、項、科目名稱、經常門_千元、資本門_千元、合計_千元,
832,桃園市104年A2道路交通事故-時間別統計,警察局,桃園市政府,警察局,,,90,,breau(分局轄區)、year(年度)、time_start(時間區段起)、time_end(時間區段迄)、count(發生件數),
833,桃園市政府最新債務訊息,財政局,桃園市政府,財政局,,,159,,更新年月、一年以上債務未償餘額、短期債務未償餘額、平均每人負擔債務、自償性債務未償餘額含非營業特種基金,
834,桃園市消防客語,消防局,桃園市政府,消防局,,,88,,項目、念法,
835,桃園市遠距健康量測據點,衛生局,桃園市政府,衛生局,,,258,,地點，地址，電話，類別,
836,桃園市政府都市發展局新訂自治法規,都市發展局,桃園市政府,都市發展局,,,165,,項次	法規名稱,
837,100年桃園市土地公告現值-桃園,地政局,桃園市政府,地政局,,,5,,行政區(行政區名稱)，段小段(地段名稱)，地號，公告現值(元/平方公尺),
838,桃園市房屋構造別代號暨折舊率對照表,地方稅務局,桃園市政府,地方稅務局,,,139,,"構造別,代號,折舊率,耐用年數,殘值率",
839,桃園市政府青年事務局106年度離島體驗營,青年事務局,桃園市政府,青年事務局,,,84,,聯絡單位：青年事務局綜合規劃科聯絡電話：03-4225205分機7008聯絡人：鄧小姐,
840,桃園市104年青年社會參與行動計畫的築夢記事,青年事務局,桃園市政府,青年事務局,,,17,,公司：桃園市政府青年事務局電話：03-4225205住址：桃園市中壢區環北路390號,
841,106年度桃園市政府青年國際志工服務補助作業要點,青年事務局,桃園市政府,青年事務局,,,52,,機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205,
842,桃園市政府工程查核案件分級管制一覽表,工務局,桃園市政府,工務局,,,1509,,工程名稱、主辦單位、監造單位、承造廠商、發包預算、契約金額、查核日期、通知方式、評分、廠商扣點、監造扣點、PCM扣點、管制、備註,
843,桃園市環保志工小隊資料,環境保護局,桃園市政府,環境保護局,,,113,,編號、隊名、志工隊長,
844,桃園水質淨化工程,水務局,桃園市政府,水務局,,,183,,工程名稱、開工日期、工程地點、處理水流、處理水量、處理工法,
845,105年度桃園市都市設計審議委員第二審議會委員,都市發展局,桃園市政府,都市發展局,,,118,,專業類別/職稱、姓名、性別、現職,
846,106年青年創新創業國際論壇,青年事務局,桃園市政府,青年事務局,,,31,,機關名稱：桃園市政府青年事務局地址：桃園市中壢區環北路390號電話：(03)4225205,
847,桃園市失業率按年齡別分-45至64歲,主計處,桃園市政府,主計處,,,7,,年別、男性、女性,
848,106年桃園市土地公告現值及公告地價-蘆竹,地政局,桃園市政府,地政局,,,4,,行政區(行政區名稱)，段小段(地段名稱)，地號，公告現值(元/平方公尺)，公告地價(元/平方公尺),
849,桃園市雨水系統管線,工務局,桃園市政府,工務局,,,936,,"管線編號,管線用途,管線長度",
850,公有市場委託經營資訊,經濟發展局,桃園市政府,經濟發展局,,,8,,區、市場名稱、地址,
851,桃園市各都市計畫-土地使用管制彙整表(2),都市發展局,桃園市政府,都市發展局,,,1000,,名稱都市計畫名稱土管規定建蔽率容積率、石門都市計畫、蘆竹大竹地區都市計畫、大園都市計畫、大園?林地區都市計畫、觀音都市計畫、觀音草漯地區都市計畫、觀音新坡地區都市計畫、新屋都市計畫、大溪都市計畫、變更高速公路中壢及內壢交流道附近特定區計畫、林口特定區都市計畫桃園、小烏來風景特定區計畫、巴陵達觀山風景特定計畫區、石門水庫水源特定區計畫、桃園航空貨運園區暨客運園區大園南港地區特定區計畫、高速鐵路桃園車站特定區計畫、高速公路楊梅交流道附近特定區計畫,
852,附屬單位決算作業基金現金流量綜計表(依基金別分列),主計處,桃園市政府,主計處,,,27,,項目1、項目2、項目3、合計、桃園市醫療作業基金、桃園市土地重劃基金、桃園市實施平均地權基金、桃園市都市更新基金、桃園市住宅基金、桃園市公教人員住宅貸款及急難貸款基金、桃園市產業園區開發管理基金、桃園市停車場作業基金、桃園市軌道建設發展基金,
853,桃園市限制水域遊憩活動區域,消防局,桃園市政府,消防局,,,88,,起迄點、WGS84經緯度座標_N、WGS84經緯度座標_E、區域,
854,桃園市政府政風處檢舉管道,政風處,桃園市政府,政風處,,,177,,單位、郵政信箱、電子信箱、檢舉電話、傳真、地址,
855,桃園市公私立暨國中小學游泳池一覽表,消防局,桃園市政府,消防局,,,68,,區域、游泳池名稱、地址、WGS84經緯度座標_N、WGS84經緯度座標_E、游泳池面積_平方公尺、救生員配置,
856,桃園市政府警察局101~105年少年警察隊預算表,警察局,桃園市政府,警察局,,,152,,year(年度，預算所屬年度)、type(預算別，分為歲入來源別及歲出機關別)、breau(機關，預算所屬機關)、art_1(款)、art_2(項)、art_3(目)、art_4(節)、name(名稱，預算名稱)、budget(預算數，單位為新臺幣/元),
857,(桃園市)105年度年節食品工廠源頭稽查結果,衛生局,桃園市政府,衛生局,,,79,,"查核日期,業者名稱,住址,查核結果,GHP稽查概述,複查日期(限期改善),複查結果",
858,區公所回饋金相關計畫,經濟發展局,桃園市政府,經濟發展局,,,301,,公司名稱、年度、經費來源、額度_元、分配單位、執行單位、用途、執行結果,
859,APPS專區,研究發展考核委員會,桃園市政府,研究發展考核委員會,,,607,,"serno(序號),mserno(分類序號),classname(分類名稱),thumbnail(圖片路徑),winmobileur(是windows phone下載路徑),androidurl(是android下載路徑),appstoreurl(是IOS下載路徑)subject(是APP名稱)",
860,營建工程空污費收費櫃檯,環境保護局,桃園市政府,環境保護局,,,43,,開工申報應具備之資料、空污費申報其他須知、完工申報應具備之資料、工程異動須知。,
861,桃園市政府消防局104年杜鵑颱風天然災害人員傷亡、建物損失、重大災害財物損失報表,消防局,桃園市政府,消防局,,,190,,區域別、人員傷亡總計_人、死亡人數_男_0至未滿12歲、死亡人數_男_12至未滿18歲、死亡人數_男_18至未滿65歲、死亡人數_男_65歲以上、死亡人數_女_0至未滿12歲、死亡人數_女_12至未滿18歲、死亡人數_女_18至未滿65歲、死亡人數_女_65歲以上、失蹤人數_男_0至未滿12歲、失蹤人數_男_12至未滿18歲、失蹤人數_男_18至未滿65歲、失蹤人數_男_65歲以上、失蹤人數_女_0至未滿12歲、失蹤人數_女_12至未滿18歲、失蹤人數_女_18至未滿65歲、失蹤人數_女_65歲以上、重傷人數_男_0至未滿12歲、重傷人數_男_12至未滿18歲、重傷人數_男_18至未滿65歲、重傷人數_男_65歲以上、重傷人數_女_0至未滿12歲、重傷人數_女_12至未滿18歲、重傷人數_女_18至未滿65歲、重傷人數_女_65歲以上、輕傷人數_男_0至未滿12歲、輕傷人數_男_12至未滿18歲、輕傷人數_男_18至未滿65歲、輕傷人數_男_65歲以上、輕傷人數_女_0至未滿12歲、輕傷人數_女_12至未滿18歲、輕傷人數_女_18至未滿65歲、輕傷人數_女_65歲以上、建物損失_建物全倒_棟、建物損失_建物全倒_戶、建物損失_建物半倒_棟、建物損失_建物半倒_戶、搶救災民人數、被毀損車輛數_總計、被毀損車輛數_大型車、被毀損車輛數_小型車、被毀損車輛數_特種車、被毀損車輛數_機車、被毀損車輛數_其他、財物損失估值總計_千元、財物損失估值_建物_千元、財物損失估值_車輛_千元、財物損失估值_其他_千元,
